verb,count
وتاثروا,1
يندفع,1
تعلي,1
تحطيم,1
ينقد,1
بواقعنا,1
يتحرج,1
ويشترون,1
يبيعون,1
فاشارت,1
تاجيلها,1
ساروا,1
تتجاذبهم,1
ليتخذوا,1
وبت,1
نسدم,1
فيتناولون,1
يذاالاطار,1
يتست,1
لزاولت,1
سنتتبع,1
اسالت,1
تدرجيا,1
نسيانه,1
واداتين,1
والمذيعين,1
بالمحدثين,1
تراكب,1
منيت,1
يجبرها,1
تنوه,1
فقهاؤنا,1
تتخفي,1
قيدوا,1
فاستنبطوا,1
سواها,1
نصوصيه,1
يفوضهم,1
تماثله,1
تمارستها,1
والجدران,1
والدبلوماسيين,1
تشظي,1
تحقيقاتها,1
تدمجهما,1
تلبمسبعض,1
سنبينه,1
وفقدوا,1
تفردها,1
للمتاثرين,1
وثبتت,1
مهددين,1
ويطلبون,1
يسلكون,1
يتبادلها,1
وشاركت,1
يعشن,1
يفقدها,1
ناقلا,1
تجاهلت,1
نرجو,1
قولين,1
وتثيبت,1
ترشيدي,1
تاتيها,1
للبراهين,1
يعيدان,1
تكليفهم,1
يودع,1
سيحدث,1
وتموين,1
تزويده,1
يفتحها,1
متحضرين,1
يتقبل,1
لعملين,1
سنناقشه,1
اجتازت,1
ستحوذت,1
كادائين,1
ويتقدمون,1
ووارجلان,1
تضامنه,1
يفترضان,1
يماثل,1
كعرضين,1
ترسانتها,1
يناشد,1
مجرمون,1
يغازل,1
والمستقبلين,1
يناول,1
تماس,1
تحمست,1
ينفطر,1
تحصي,1
ينفك,1
يفضح,1
نوال,1
تسانده,1
يحبط,1
تكبيل,1
يستلهمها,1
تحلقوا,1
قيلان,1
والابوين,1
مجنستين,1
جنسيتين,1
زوجين,1
تنهج,1
يامرسها,1
تخشي,1
تنازعها,1
تلوي,1
يكبله,1
ومعاصرين,1
كلاسيكيين,1
باللاجئين,1
سوسيوثقافي,1
تكملها,1
تجليين,1
يترائي,1
تجميلي,1
تحريرنا,1
عبدون,1
تتخللها,1
تعنت,1
تتقن,1
يعرضهم,1
تمديده,1
تجاسر,1
تتميما,1
ينزل,1
تفريج,1
تضجر,1
فصلوا,1
وحسنت,1
تحركا,1
منشئين,1
يصبحوا,1
والمحاضرين,1
وجعت,1
واحتضنت,1
لمتعلمين,1
رئيسين,1
نختتم,1
فتوصلت,1
اتجهوا,1
فاخذوا,1
يصادم,1
صاروا,1
بتليت,1
والمتعاقدين,1
تازرها,1
تعارضت,1
يستخدمن,1
يتكبد,1
نكن,1
تبوؤر,1
واندغمت,1
يؤمنون,1
لحافظون,1
نزلنا,1
يثنيه,1
والمتجردين,1
سالفه,1
ستشهدها,1
تستعيد,1
مدنا,1
للمنقذين,1
نقشها,1
نظيف,1
ساريه,1
فلمسنا,1
يتبرع,1
يستبدل,1
سباقين,1
والنقصان,1
تصرفاتها,1
وعاكست,1
يتبصر,1
ساء,1
يجاروا,1
ترجيحه,1
يجنح,1
سيفقده,1
حرمت,1
طلبهدون,1
فضحت,1
وزرعت,1
تختزنها,1
تزاوله,1
يعمدون,1
تتاجر,1
فتكونت,1
يتنافسان,1
عمليتين,1
علنا,1
ناسين,1
اسواقنا,1
يجابه,1
يؤسسه,1
تشددا,1
يبناها,1
تشاركه,1
وللمواطنين,1
يتربعان,1
تهدم,1
نتجاوز,1
نقارب,1
تحويرها,1
تحتدم,1
كتابين,1
يتصدرها,1
نوجز,1
متتاليتين,1
هجينا,1
شاهقتين,1
خبيرين,1
يفقدون,1
تتركب,1
ترتسم,1
تياراته,1
وزعنا,1
تحملبعدا,1
تنازله,1
تتجاوب,1
ويلتفت,1
وقلصت,1
تبعض,1
للزيبان,1
والمخترعين,1
يتعايشان,1
ناقشا,1
عريضين,1
كالاعلان,1
يحذف,1
قمتين,1
والتكنولوجيين,1
واوحت,1
وتخلصت,1
سكبت,1
تاثيراتهما,1
يخلف,1
بتيسمسيلت,1
توازنهم,1
تعارضهما,1
تعدده,1
يشغلن,1
مافتئت,1
بتحيين,1
وعشرون,1
يتهدد,1
تسفطان,1
ادلتاخرين,1
نورانيه,1
متزامنا,1
تتمسك,1
وحضارتنا,1
وادلتاخرين,1
ادلتقدمت,1
نسبا,1
يكذا,1
نضمو,1
االشكاالت,1
سلطوط,1
ادلعنون,1
تاثو,1
اذلوا,1
ويران,1
ذبحت,1
تركب,1
يثر,1
عزلت,1
نجمت,1
يولوا,1
تكنو,1
يمحي,1
سعود,1
يتبق,1
سفسطه,1
ضربان,1
سخيا,1
تماشت,1
يوار,1
يناك,1
انحازت,1
يستقرئ,1
مسوقين,1
بداوا,1
يختلق,1
نصين,1
تعملان,1
ينعش,1
ومتنوعهالنسان,1
نكونعليه,1
وتعززت,1
لبيرسون,1
نظرتهما,1
مغاربيان,1
تفتر,1
بسكاكين,1
متساوين,1
يدعوان,1
يرغالي,1
يتكثف,1
سلطاتها,1
تطبيقيتين,1
يجول,1
يصادفها,1
يتب,1
متزامنين,1
نقاديه,1
يخترق,1
يقدما,1
نمذجتها,1
يسبر,1
سائرا,1
ساربينز,1
يشجعه,1
تفننه,1
تضاربه,1
تتناسق,1
فيتعين,1
اضعفت,1
يناجي,1
يتحاور,1
تصحيحا,1
ترفا,1
والامتيازيين,1
وبالقانون,1
وصمموا,1
وخربوا,1
ساءت,1
ستنقسم,1
واثنا,1
والعون,1
فتمت,1
والحفصين,1
تحليلين,1
تحبو,1
توليتها,1
تلج,1
وعجزت,1
تنازلي,1
نحافظ,1
نقره,1
يزيدها,1
سعيدقدوره,1
يبدعوا,1
عاكسين,1
شاهدت,1
يعتقده,1
يخبو,1
باوزان,1
تصادر,1
وتلقت,1
نظرهما,1
بالاصوليين,1
تطغو,1
يرتهم,1
بالدهون,1
اعتنقوا,1
تلويحا,1
تصريحا,1
تبواها,1
يغرق,1
مشت,1
ووجهت,1
بالائتمان,1
يخالفها,1
وفدت,1
يعزل,1
ومستخدمين,1
فاستخدمت,1
تقض,1
تبوان,1
نفذها,1
نسيم,1
يدرجها,1
يفرقون,1
مغاربيتين,1
تجانسا,1
تقتبس,1
يتخندقون,1
تشكيلهما,1
ويمثلون,1
تخيليا,1
يدلون,1
يحصلون,1
سهولتها,1
تعبئ,1
تكبت,1
تيمنا,1
ويطورون,1
تنقلهم,1
متورطين,1
ناقدين,1
احتاجت,1
يسهر,1
يشح,1
ومهنيين,1
لاكاديميين,1
بدين,1
تاما,1
نقيمه,1
نستخرجها,1
مقاولين,1
ينذر,1
وغيرت,1
فعدلت,1
معربين,1
تلافيا,1
فجسدت,1
توسله,1
تدلي,1
وكيان,1
ينجزه,1
وشعرت,1
وبكت,1
يسند,1
تفويضها,1
واشتدت,1
ويصيبون,1
تضجرتحمله,1
مجبرون,1
سونغاي,1
يتلاقي,1
وباستقرائنا,1
يحافظون,1
االكاديميون,1
يسهب,1
يعترضه,1
حديثتين,1
كتقنيتين,1
لللعان,1
بيمين,1
يمتلئ,1
وصيغت,1
تالفها,1
تشابهاتهما,1
يخاف,1
واجبت,1
فدرست,1
ينتفض,1
اقدمت,1
بالديون,1
للمعنيين,1
لسريان,1
جاهزين,1
منتقين,1
ساندوا,1
واعلنوا,1
سياساتهم,1
للنموذجين,1
وانتمائنا,1
لهويتنا,1
ومشت,1
ساري,1
ساربانس,1
تحاكم,1
نالحظ,1
ليون,1
خرقت,1
اكسبت,1
تدربوا,1
سواه,1
يطاللساني,1
نظامهااو,1
تقذفه,1
تلبث,1
نظاملساني,1
فالموت,1
تجديده,1
تاويلاتها,1
تحكيمه,1
يتوق,1
لعناوين,1
تاليفاته,1
تخومها,1
تمتاح,1
يشتق,1
وشرعت,1
يمتع,1
مدعمين,1
تعكرها,1
حتيانتشرت,1
تحتفظبتاريخ,1
ايذان,1
ثمت,1
تحفظتاريخ,1
يؤديا,1
كالبيان,1
طعون,1
اوردنا,1
واوضحنا,1
بينا,1
نقشت,1
ومرت,1
خواتم,1
تهدئه,1
معروضين,1
يتكلمون,1
تماسا,1
يسترجع,1
تعلقاته,1
بياانت,1
سيلقي,1
فسيهتم,1
سيؤديان,1
تمزق,1
يولج,1
تتلاقي,1
ومكافئتين,1
قضيتين,1
سيمثل,1
وجذبت,1
واصطبغت,1
ومتورطين,1
تهميشه,1
نقدها,1
كمكبوت,1
سنعرفه,1
ستقطبت,1
يهددون,1
يعرقلون,1
استاثرت,1
تعمقه,1
مسرحيين,1
مخرجين,1
نتقدم,1
تتعاطي,1
يتبحر,1
علماننا,1
ولغيرنا,1
ساذكر,1
ساعرف,1
يبنهما,1
تحيق,1
خطت,1
انحصرت,1
تسويغها,1
اعتقادنا,1
يحض,1
كاونت,1
تمصياغه,1
كمخترعين,1
ومتفتحين,1
سريعي,1
ينتقي,1
بالمجالين,1
يحددهم,1
تتوحد,1
تكميمها,1
والتربويون,1
والمفتشون,1
وسندان,1
وبالدارسين,1
معاين,1
تتجالهبا,1
يتعددون,1
تنويعا,1
احتدمت,1
ازاحت,1
يعجزون,1
تزهو,1
تداولت,1
يستحول,1
تتالل,1
املعنون,1
وامنا,1
تفسريها,1
ويشجعون,1
يستنهضون,1
والسنوسيون,1
يصلي,1
نصار,1
بسريان,1
والمتبرعين,1
استقصينا,1
يود,1
بمجتمعنا,1
تتفرع,1
كمدافعين,1
ستواجه,1
كاليونان,1
مبداين,1
عزموا,1
اسلموا,1
منت,1
نورالدين,1
نستخرجه,1
تشريعا,1
تنضبط,1
تلمسانوقد,1
تاثرتا,1
بفترتين,1
سيستخدم,1
نفعها,1
توصيفها,1
جملتين,1
نبذت,1
والمكتبيين,1
مستانسين,1
انحدرت,1
يعيقها,1
للمسرحيين,1
تارجحه,1
تستحقها,1
طرحنا,1
واحتلت,1
تصنيفيه,1
يعرفنا,1
زودنا,1
تصورهن,1
خياران,1
يمتطي,1
تعاونهم,1
اتحفنا,1
افنوا,1
يبارك,1
وصحافيين,1
ويفهمون,1
ويفسرون,1
يكشفون,1
يقصدون,1
فتوصلوا,1
تصون,1
احتاجوا,1
متعاضدين,1
فتناولت,1
توماشفكي,1
والممرضون,1
تصنعها,1
نتيقن,1
تشارلز,1
هونت,1
تتعلم,1
مقتصرين,1
نسيل,1
نحتاجه,1
سننتقي,1
نشاهد,1
ليتعارفوا,1
نتيجتا,1
للمصلين,1
تمايزا,1
تحدها,1
متحيزين,1
وارتاينا,1
تستغني,1
والمعجميين,1
ويوجهون,1
ويستنبطون,1
يمتزجان,1
عهدنا,1
اختتم,1
يرادفه,1
ادوا,1
تعيينها,1
مفضلين,1
تماثلها,1
تهجو,1
تمدح,1
تنخفض,1
سجيه,1
تناقشها,1
تصوف,1
تلاوتنا,1
تداخله,1
وعثمان,1
تلقتها,1
يحف,1
لتعارفوا,1
وافادت,1
تتوسط,1
وانقرضت,1
ننتهي,1
تمنطقت,1
توثيقهم,1
تحفل,1
يختزن,1
تزاوج,1
تذيع,1
يحوزها,1
يدري,1
فنجدنا,1
تعتني,1
ملتزمين,1
ياباها,1
فمنا,1
نعالجه,1
والمتمردين,1
يقترحون,1
تتجنبه,1
توسعي,1
سنكتشف,1
سيحتم,1
سنيين,1
تجميعي,1
شعباين,1
تعدين,1
يبقون,1
ومحكومين,1
ترسخها,1
شكلان,1
يستوي,1
يمت,1
ليستمدوا,1
يسعدهم,1
ترجمانا,1
تحريريه,1
يتولين,1
يعملن,1
يدانيه,1
ندر,1
يخضنع,1
تدفعهافي,1
تتصرف,1
والاحزان,1
يتكرر,1
نشوبها,1
سخرتها,1
تغيراته,1
فتغيرت,1
صدموا,1
جاؤوا,1
رفضت,1
ينويان,1
كالخطيبين,1
تهمها,1
للاخصائيين,1
معينون,1
تمشيا,1
لقيادتنا,1
تحالفهم,1
متميزان,1
لنتبين,1
رصدنا,1
كيفيتين,1
تقصيريه,1
والممارسون,1
ويتعاملون,1
صونا,1
تشويهه,1
نياتهم,1
كاشفين,1
مخزونا,1
للطائفتين,1
رستون,1
اصرارنا,1
ودعوا,1
يصيغ,1
يولوه,1
كفلت,1
اخذنا,1
تعريفيا,1
نزيه,1
عولوا,1
توكيدا,1
سكنوها,1
قاست,1
تنجب,1
يرضخ,1
نحرص,1
وتقييمنا,1
تفاعلوا,1
يعتمدا,1
تبشر,1
اتون,1
تنكيل,1
ساذجه,1
وجيران,1
يرتادون,1
ساقوه,1
لايجوانا,1
ويتبعون,1
خفوت,1
مقترنين,1
يبادر,1
كالانترنت,1
تذبذبت,1
لمورين,1
انخرطوا,1
اطلعوا,1
يعنينا,1
غربيون,1
واليونان,1
تلاقت,1
دبجت,1
منطلقنا,1
فاشادت,1
واحزان,1
فالحقت,1
تلفيق,1
نرمي,1
دينيتان,1
طائفتان,1
تقديرهن,1
وبراون,1
ووجبت,1
وضابطتان,1
تجريبيتان,1
ومدين,1
تكتلا,1
تعدادا,1
وهاجروا,1
تفند,1
نموهما,1
يديرونهم,1
نعرضها,1
تلاؤمه,1
بالامعان,1
ينتهجه,1
سنخصصها,1
يؤخر,1
عدنا,1
ولعبوا,1
طائفتين,1
سالفاج,1
مؤيدين,1
واستعاضوا,1
يسلطان,1
تكتنزه,1
تسارعت,1
تثر,1
واطمئنان,1
تحاط,1
فالقوا,1
تخاطبه,1
تطرقا,1
سهم,1
تقييس,1
توزان,1
فاحاطوا,1
اون,1
للجيلين,1
تعاقديا,1
تايريها,1
حاالت,1
شتالت,1
ساليب,1
استرفدت,1
مرشدين,1
انفجرت,1
يثبط,1
تشغيلهم,1
وادخلوا,1
امامنا,1
احصت,1
تلفت,1
بمفكرين,1
ومؤثرين,1
واحتفظت,1
انيطت,1
يستقطبهم,1
تعتدي,1
نزاعاتهم,1
وطالبوا,1
فشاعرنا,1
يطاله,1
يجده,1
تزيح,1
تطويعها,1
يتجرا,1
فقدانا,1
يرجعه,1
يندمج,1
تطبيقاتهما,1
تمازجت,1
ساحقا,1
تسريفيه,1
تثل,1
نبرزه,1
تحارب,1
سميمه,1
بوخنان,1
سنهم,1
تشرب,1
تناقليه,1
بالفرنسيين,1
سنستند,1
تبثق,1
يفسد,1
كالحرمان,1
نموذجيا,1
تتجاوزهما,1
تسلح,1
والمجاهدين,1
كالزمان,1
تمتلكان,1
تجمعوا,1
والمعلمون,1
تفنده,1
اهدرت,1
بالمستثمرين,1
تخسر,1
يجردها,1
يشوشه,1
بتافياللت,1
تخلفا,1
سبكا,1
نصريه,1
تتاكد,1
تقشف,1
وامرنا,1
احفادنا,1
سنستعين,1
نقوش,1
تشربها,1
تنبؤي,1
تستولي,1
تهاجر,1
تتراه,1
تؤاده,1
طرقاتنا,1
تحصد,1
تؤاد,1
يخضعها,1
تدخلاتنا,1
معارفنا,1
يجيء,1
يهيئه,1
تتعاظم,1
تغريه,1
مضيفين,1
ماتم,1
ولماكان,1
تصغ,1
يغدي,1
ترابطه,1
وتوقعت,1
للمتورطين,1
سنميز,1
سننتقل,1
فنظمت,1
ويشكلان,1
تصادمه,1
شيدت,1
نقوس,1
واستفحلت,1
وقيمت,1
حزنا,1
نبضا,1
تشعبت,1
اعادوا,1
نوري,1
واحببت,1
فاعجبت,1
اطلعت,1
وادان,1
تتواشج,1
تستبعد,1
تستهل,1
تستمع,1
تمثلا,1
يلزمه,1
تنقلاتها,1
فحققت,1
سطوره,1
يديرون,1
يختزل,1
تذروه,1
تحضره,1
فاتت,1
تناسبه,1
سنتعتمد,1
يمزق,1
تصنيفاته,1
وانترنت,1
وواصلت,1
تفصلها,1
وكانا,1
واستعانت,1
يضيفها,1
يستهويهم,1
تتنافي,1
تتحملها,1
بزوجين,1
نغفل,1
يجلبه,1
نظريتهما,1
تشريعينا,1
لبلادنا,1
لفقدان,1
عاشرت,1
تزاحما,1
نفسيتها,1
تاويلهم,1
بالتفتت,1
سكت,1
تزحز,1
وكتعاون,1
تنافسها,1
للمصطلحين,1
لمصطلحين,1
يختل,1
تباهي,1
تراس,1
تحرف,1
سفير,1
يشملون,1
وغدت,1
طلعت,1
والتعدين,1
نسبتهم,1
يونانيه,1
يروق,1
يرام,1
طلباتنا,1
سيحقق,1
نسلم,1
للمقاومين,1
تجاوزته,1
انكبت,1
ومكونا,1
بتفسيرنا,1
ينكرها,1
تمرست,1
ريستون,1
وافترضت,1
والقرنين,1
موضعين,1
يسخر,1
يخيل,1
ويشتت,1
سابرا,1
تشويها,1
تبعث,1
يصمت,1
وافرزت,1
واستحدثت,1
لاهوت,1
يتصلون,1
تصويبها,1
اديان,1
شخصين,1
ويتبين,1
يثبته,1
وشاهدين,1
للديون,1
يسبقها,1
مطلوبان,1
تتقدم,1
نادرين,1
حنين,1
وتطبيقنا,1
للزمان,1
تصويرهما,1
تعلماتهم,1
تصوريه,1
متجاوران,1
صامتان,1
يتحد,1
تولها,1
كالاسبان,1
كالبالغين,1
ننفي,1
تمرين,1
تزوده,1
نسلها,1
تمنعهم,1
تركا,1
والعلمين,1
وسحروا,1
فانبهروا,1
واذهان,1
تفتحت,1
يتباينان,1
تمايزها,1
وافتتان,1
اشاروا,1
وبلاغيين,1
كركنين,1
يتوانوا,1
توقعها,1
نجاعته,1
تحرق,1
تفاعلاتهما,1
يعلمنا,1
ياسمين,1
تفكي,1
ينهلون,1
بطريقتين,1
تردت,1
والتثبت,1
تساكن,1
بالحركتين,1
يافع,1
تكونتا,1
نجدهم,1
يسلكوا,1
يستجد,1
والمدانين,1
سيرتها,1
تدريسيين,1
وتجلت,1
ساركز,1
يتداركها,1
وللعاملين,1
قصيرتين,1
وكانسان,1
تعاضديه,1
تعاضدي,1
وساعدت,1
تبوء,1
ستاتيك,1
سكونيتها,1
فوقفت,1
تركيزهما,1
للصحافيين,1
ياخذنا,1
وكاننا,1
فاتاحت,1
يتبرك,1
ونافست,1
سنقدمها,1
ساريا,1
فقالوا,1
ليصلوا,1
يشتغلوا,1
نانسي,1
تشالز,1
منقسمين,1
يتاخر,1
فذهبوا,1
وجعلوا,1
يريدها,1
ونفوا,1
نفعهم,1
ناد,1
استوقفنا,1
بالسياقين,1
تفاقمه,1
تاخره,1
وينفون,1
ويعتبرون,1
نامئا,1
للشاعرين,1
تصحيف,1
وتصون,1
يرتبطون,1
وبوقت,1
تدوم,1
ناصع,1
يسترقون,1
وراغبين,1
والقادرين,1
مروجوا,1
تبئيريه,1
نهاري,1
يحيجيجل,1
عربون,1
ننشرها,1
وطنا,1
تهجيرهم,1
نسبتا,1
ويكونوا,1
جاهدين,1
تقعيد,1
نفخر,1
سنن,1
اتقنوا,1
نستشفها,1
تعجيل,1
يطبقها,1
تفريغها,1
تشاركيا,1
سينمو,1
نستغرب,1
ابينا,1
شئنا,1
يبدين,1
سوا,1
سلكتها,1
تنويه,1
ينم,1
ندوه,1
يستنتجها,1
سواحل,1
ويعتمدان,1
كوجهين,1
تهوي,1
مستشرقون,1
تشفيه,1
ينفس,1
يشفيه,1
يستسلم,1
واملسلمين,1
يسكنها,1
يرها,1
طرائقنا,1
تاخذه,1
شرعيين,1
اجتهدوا,1
شدت,1
والفاطميين,1
دائنا,1
ناطقها,1
جازفت,1
يصرون,1
اتيحت,1
ومتمكنا,1
وتنافرت,1
تتثمل,1
ومتعاملين,1
ومورجان,1
لينان,1
تعطت,1
للمخرجين,1
تحملته,1
اوصلتنا,1
يبقيها,1
امضوا,1
ودخلوا,1
تشمئز,1
نذور,1
يقودهم,1
ينبري,1
تغرز,1
ارهبت,1
وتلقبت,1
بزت,1
سياقاتنا,1
ويضعنا,1
يحصرون,1
تمردت,1
يوقع,1
نتاكد,1
يتسن,1
واتزان,1
ونفسانيين,1
ويجبرون,1
ليعبروا,1
ينطلقون,1
ينسجون,1
لاتهتم,1
ويتجنبون,1
للمواطين,1
يعتبرن,1
اسلاميين,1
يستنج,1
والموازين,1
تحقيقهما,1
يجلسوا,1
